2023-04-04 07:40;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 131529 }
2023-04-04 07:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 131529 }
2023-04-04 08:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 131529 }
2023-04-04 08:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 131529 }
2023-04-04 08:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 131529 }
2023-04-04 09:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 131529 }
2023-04-04 09:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 09:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 09:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 10:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 10:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 10:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 10:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 11:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 11:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 11:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 12:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 12:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 12:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 12:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 13:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 13:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 13:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 13:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 14:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 14:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 14:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 14:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 15:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 15:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 15:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 16:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 16:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 16:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 16:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 17:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 17:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 17:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 17:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 18:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 18:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 18:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 18:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 19:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 19:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 19:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 19:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 20:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 20:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 20:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 20:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 21:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 21:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 21:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 21:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 22:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 22:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 22:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 22:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 23:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 23:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 23:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-04 23:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 412.7, averageDailyVolume3Month: 130473 }
2023-04-05 00:36;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 00:36;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 00:36;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 00:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 01:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 01:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 01:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 01:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 02:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 02:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 02:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 02:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 03:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 03:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 03:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 03:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 04:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 04:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 400.85, averageDailyVolume3Month: 130103 }
2023-04-05 04:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 04:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 05:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 05:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 05:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 05:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 06:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 06:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 06:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 06:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 07:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 07:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 07:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 07:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 08:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 08:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 08:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 08:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 130103 }
2023-04-05 09:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 09:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 09:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 09:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 10:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
